,date,immigration enforcement,State
6562,2006-11-01,0,MA
6563,2006-12-01,16,MA
6564,2007-01-01,0,MA
6565,2007-02-01,0,MA
6566,2007-03-01,35,MA
6567,2007-04-01,0,MA
6568,2007-05-01,0,MA
6569,2007-06-01,17,MA
6570,2007-07-01,0,MA
6571,2007-08-01,0,MA
6572,2007-09-01,0,MA
6573,2007-10-01,0,MA
6574,2007-11-01,19,MA
6575,2007-12-01,15,MA
6576,2008-01-01,22,MA
6577,2008-02-01,0,MA
6578,2008-03-01,10,MA
6579,2008-04-01,14,MA
6580,2008-05-01,0,MA
6581,2008-06-01,0,MA
6582,2008-07-01,0,MA
6583,2008-08-01,0,MA
6584,2008-09-01,8,MA
6585,2008-10-01,36,MA
6586,2008-11-01,16,MA
6587,2008-12-01,0,MA
6588,2009-01-01,15,MA
6589,2009-02-01,0,MA
6590,2009-03-01,35,MA
6591,2009-04-01,33,MA
6592,2009-05-01,10,MA
6593,2009-06-01,25,MA
6594,2009-07-01,23,MA
6595,2009-08-01,24,MA
6596,2009-09-01,14,MA
6597,2009-10-01,21,MA
6598,2009-11-01,10,MA
6599,2009-12-01,15,MA
6600,2010-01-01,11,MA
6601,2010-02-01,6,MA
6602,2010-03-01,12,MA
6603,2010-04-01,7,MA
6604,2010-05-01,25,MA
6605,2010-06-01,8,MA
6606,2010-07-01,0,MA
6607,2010-08-01,0,MA
6608,2010-09-01,0,MA
6609,2010-10-01,0,MA
6610,2010-11-01,0,MA
6611,2010-12-01,0,MA
6612,2011-01-01,0,MA
6613,2011-02-01,7,MA
6614,2011-03-01,0,MA
6615,2011-04-01,4,MA
6616,2011-05-01,8,MA
6617,2011-06-01,5,MA
6618,2011-07-01,0,MA
6619,2011-08-01,9,MA
6620,2011-09-01,9,MA
6621,2011-10-01,0,MA
6622,2011-11-01,9,MA
6623,2011-12-01,0,MA
6624,2012-01-01,3,MA
6625,2012-02-01,9,MA
6626,2012-03-01,0,MA
6627,2012-04-01,0,MA
6628,2012-05-01,13,MA
6629,2012-06-01,3,MA
6630,2012-07-01,0,MA
6631,2012-08-01,8,MA
6632,2012-09-01,5,MA
6633,2012-10-01,0,MA
6634,2012-11-01,6,MA
6635,2012-12-01,0,MA
6636,2013-01-01,0,MA
6637,2013-02-01,5,MA
6638,2013-03-01,2,MA
6639,2013-04-01,4,MA
6640,2013-05-01,5,MA
6641,2013-06-01,0,MA
6642,2013-07-01,5,MA
6643,2013-08-01,3,MA
6644,2013-09-01,0,MA
6645,2013-10-01,3,MA
6646,2013-11-01,5,MA
6647,2013-12-01,4,MA
6648,2014-01-01,11,MA
6649,2014-02-01,4,MA
6650,2014-03-01,0,MA
6651,2014-04-01,0,MA
6652,2014-05-01,0,MA
6653,2014-06-01,0,MA
6654,2014-07-01,6,MA
6655,2014-08-01,0,MA
6656,2014-09-01,0,MA
6657,2014-10-01,4,MA
6658,2014-11-01,0,MA
6659,2014-12-01,7,MA
6660,2015-01-01,7,MA
6661,2015-02-01,0,MA
6662,2015-03-01,3,MA
6663,2015-04-01,0,MA
6664,2015-05-01,5,MA
6665,2015-06-01,4,MA
6666,2015-07-01,0,MA
6667,2015-08-01,0,MA
6668,2015-09-01,10,MA
6669,2015-10-01,7,MA
6670,2015-11-01,0,MA
6671,2015-12-01,5,MA
6672,2016-01-01,2,MA
6673,2016-02-01,0,MA
6674,2016-03-01,0,MA
6675,2016-04-01,3,MA
6676,2016-05-01,0,MA
6677,2016-06-01,10,MA
6678,2016-07-01,3,MA
6679,2016-08-01,4,MA
6680,2016-09-01,4,MA
6681,2016-10-01,0,MA
6682,2016-11-01,0,MA
6683,2016-12-01,0,MA
6684,2017-01-01,7,MA
6685,2017-02-01,11,MA
6686,2017-03-01,7,MA
6687,2017-04-01,7,MA
6688,2017-05-01,0,MA
6689,2017-06-01,3,MA
6690,2017-07-01,0,MA
6691,2017-08-01,0,MA
6692,2017-09-01,3,MA
6693,2017-10-01,0,MA
6694,2017-11-01,0,MA
6695,2017-12-01,0,MA
6696,2018-01-01,3,MA
6697,2018-02-01,14,MA
6698,2018-03-01,0,MA
6699,2018-04-01,5,MA
6700,2018-05-01,3,MA
6701,2018-06-01,13,MA
6702,2018-07-01,3,MA
6703,2018-08-01,5,MA
6704,2018-09-01,6,MA
6705,2018-10-01,4,MA
6706,2018-11-01,0,MA
6707,2018-12-01,3,MA
6708,2019-01-01,3,MA
6709,2019-02-01,6,MA
6710,2019-03-01,2,MA
6711,2019-04-01,0,MA
6712,2019-05-01,3,MA
6713,2019-06-01,0,MA
6714,2019-07-01,6,MA
6715,2019-08-01,0,MA
6716,2019-09-01,0,MA
6717,2019-10-01,6,MA
6718,2019-11-01,3,MA
6719,2019-12-01,3,MA
6720,2020-01-01,2,MA
6721,2020-02-01,0,MA
6722,2020-03-01,6,MA
6723,2020-04-01,4,MA
6724,2020-05-01,2,MA
6725,2020-06-01,3,MA
6726,2020-07-01,5,MA
6727,2020-08-01,0,MA
6728,2020-09-01,4,MA
6729,2020-10-01,0,MA
6730,2020-11-01,0,MA
6731,2020-12-01,5,MA
6732,2004-01-01,0,NM
6733,2004-02-01,0,NM
6734,2004-03-01,0,NM
6735,2004-04-01,0,NM
6736,2004-05-01,0,NM
6737,2004-06-01,0,NM
6738,2004-07-01,0,NM
6739,2004-08-01,100,NM
6740,2004-09-01,0,NM
6741,2004-10-01,0,NM
6742,2004-11-01,0,NM
6743,2004-12-01,0,NM
6744,2005-01-01,0,NM
6745,2005-02-01,0,NM
6746,2005-03-01,0,NM
6747,2005-04-01,49,NM
6748,2005-05-01,0,NM
6749,2005-06-01,0,NM
6750,2005-07-01,44,NM
6751,2005-08-01,0,NM
6752,2005-09-01,0,NM
6753,2005-10-01,0,NM
6754,2005-11-01,0,NM
6755,2005-12-01,0,NM
6756,2006-01-01,0,NM
6757,2006-02-01,0,NM
6758,2006-03-01,20,NM
6759,2006-04-01,0,NM
6760,2006-05-01,0,NM
6761,2006-06-01,0,NM
6762,2006-07-01,33,NM
6763,2006-08-01,0,NM
6764,2006-09-01,24,NM
6765,2006-10-01,0,NM
6766,2006-11-01,35,NM
6767,2006-12-01,0,NM
6768,2007-01-01,0,NM
6769,2007-02-01,0,NM
6770,2007-03-01,0,NM
6771,2007-04-01,21,NM
6772,2007-05-01,14,NM
6773,2007-06-01,0,NM
6774,2007-07-01,0,NM
6775,2007-08-01,0,NM
6776,2007-09-01,0,NM
6777,2007-10-01,0,NM
6778,2007-11-01,0,NM
6779,2007-12-01,0,NM
6780,2008-01-01,0,NM
6781,2008-02-01,17,NM
6782,2008-03-01,0,NM
6783,2008-04-01,0,NM
6784,2008-05-01,0,NM
6785,2008-06-01,0,NM
6786,2008-07-01,0,NM
6787,2008-08-01,16,NM
6788,2008-09-01,0,NM
6789,2008-10-01,0,NM
6790,2008-11-01,0,NM
6791,2008-12-01,0,NM
6792,2009-01-01,0,NM
6793,2009-02-01,0,NM
6794,2009-03-01,0,NM
6795,2009-04-01,0,NM
6796,2009-05-01,0,NM
6797,2009-06-01,0,NM
6798,2009-07-01,0,NM
6799,2009-08-01,0,NM
6800,2009-09-01,0,NM
6801,2009-10-01,0,NM
6802,2009-11-01,0,NM
6803,2009-12-01,0,NM
6804,2010-01-01,0,NM
6805,2010-02-01,19,NM
6806,2010-03-01,34,NM
6807,2010-04-01,12,NM
6808,2010-05-01,17,NM
6809,2010-06-01,15,NM
6810,2010-07-01,14,NM
6811,2010-08-01,0,NM
6812,2010-09-01,0,NM
6813,2010-10-01,0,NM
6814,2010-11-01,0,NM
6815,2010-12-01,0,NM
6816,2011-01-01,0,NM
6817,2011-02-01,0,NM
6818,2011-03-01,7,NM
6819,2011-04-01,0,NM
6820,2011-05-01,0,NM
6821,2011-06-01,0,NM
6822,2011-07-01,0,NM
6823,2011-08-01,13,NM
6824,2011-09-01,0,NM
6825,2011-10-01,0,NM
6826,2011-11-01,0,NM
6827,2011-12-01,0,NM
6828,2012-01-01,23,NM
6829,2012-02-01,0,NM
6830,2012-03-01,4,NM
6831,2012-04-01,0,NM
6832,2012-05-01,0,NM
6833,2012-06-01,0,NM
6834,2012-07-01,13,NM
6835,2012-08-01,0,NM
6836,2012-09-01,0,NM
6837,2012-10-01,4,NM
6838,2012-11-01,0,NM
6839,2012-12-01,0,NM
6840,2013-01-01,0,NM
6841,2013-02-01,5,NM
6842,2013-03-01,0,NM
6843,2013-04-01,0,NM
6844,2013-05-01,0,NM
6845,2013-06-01,5,NM
6846,2013-07-01,3,NM
6847,2013-08-01,0,NM
6848,2013-09-01,0,NM
6849,2013-10-01,0,NM
6850,2013-11-01,4,NM
6851,2013-12-01,4,NM
6852,2014-01-01,0,NM
6853,2014-02-01,0,NM
6854,2014-03-01,4,NM
6855,2014-04-01,0,NM
6856,2014-05-01,0,NM
6857,2014-06-01,14,NM
6858,2014-07-01,0,NM
6859,2014-08-01,8,NM
6860,2014-09-01,0,NM
6861,2014-10-01,9,NM
6862,2014-11-01,0,NM
6863,2014-12-01,0,NM
6864,2015-01-01,0,NM
6865,2015-02-01,0,NM
6866,2015-03-01,0,NM
6867,2015-04-01,0,NM
6868,2015-05-01,3,NM
6869,2015-06-01,0,NM
6870,2015-07-01,10,NM
6871,2015-08-01,0,NM
6872,2015-09-01,0,NM
6873,2015-10-01,0,NM
6874,2015-11-01,0,NM
6875,2015-12-01,0,NM
6876,2016-01-01,0,NM
6877,2016-02-01,0,NM
6878,2016-03-01,0,NM
6879,2016-04-01,2,NM
6880,2016-05-01,0,NM
6881,2016-06-01,0,NM
6882,2016-07-01,0,NM
6883,2016-08-01,0,NM
6884,2016-09-01,0,NM
6885,2016-10-01,4,NM
6886,2016-11-01,0,NM
6887,2016-12-01,0,NM
6888,2017-01-01,0,NM
6889,2017-02-01,3,NM
6890,2017-03-01,6,NM
6891,2017-04-01,0,NM
6892,2017-05-01,0,NM
6893,2017-06-01,0,NM
6894,2017-07-01,0,NM
6895,2017-08-01,2,NM
6896,2017-09-01,5,NM
6897,2017-10-01,0,NM
6898,2017-11-01,7,NM
6899,2017-12-01,0,NM
6900,2018-01-01,2,NM
6901,2018-02-01,2,NM
6902,2018-03-01,4,NM
6903,2018-04-01,2,NM
6904,2018-05-01,2,NM
6905,2018-06-01,0,NM
6906,2018-07-01,0,NM
6907,2018-08-01,0,NM
6908,2018-09-01,0,NM
6909,2018-10-01,0,NM
6910,2018-11-01,0,NM
6911,2018-12-01,3,NM
6912,2019-01-01,0,NM
6913,2019-02-01,0,NM
6914,2019-03-01,0,NM
6915,2019-04-01,0,NM
6916,2019-05-01,4,NM
6917,2019-06-01,0,NM
6918,2019-07-01,0,NM
6919,2019-08-01,0,NM
6920,2019-09-01,0,NM
6921,2019-10-01,0,NM
6922,2019-11-01,0,NM
6923,2019-12-01,0,NM
6924,2020-01-01,0,NM
6925,2020-02-01,0,NM
6926,2020-03-01,3,NM
6927,2020-04-01,2,NM
6928,2020-05-01,0,NM
6929,2020-06-01,0,NM
6930,2020-07-01,0,NM
6931,2020-08-01,0,NM
6932,2020-09-01,0,NM
6933,2020-10-01,0,NM
6934,2020-11-01,0,NM
6935,2020-12-01,0,NM
6936,2004-01-01,0,OH
6937,2004-02-01,0,OH
6938,2004-03-01,0,OH
6939,2004-04-01,0,OH
6940,2004-05-01,0,OH
6941,2004-06-01,0,OH
6942,2004-07-01,0,OH
6943,2004-08-01,0,OH
6944,2004-09-01,70,OH
6945,2004-10-01,0,OH
6946,2004-11-01,0,OH
6947,2004-12-01,70,OH
6948,2005-01-01,0,OH
6949,2005-02-01,39,OH
6950,2005-03-01,68,OH
6951,2005-04-01,0,OH
6952,2005-05-01,0,OH
6953,2005-06-01,0,OH
6954,2005-07-01,0,OH
6955,2005-08-01,100,OH
6956,2005-09-01,0,OH
6957,2005-10-01,40,OH
6958,2005-11-01,0,OH
6959,2005-12-01,0,OH
6960,2006-01-01,0,OH
6961,2006-02-01,0,OH
6962,2006-03-01,0,OH
6963,2006-04-01,0,OH
6964,2006-05-01,32,OH
6965,2006-06-01,0,OH
6966,2006-07-01,44,OH
6967,2006-08-01,0,OH
6968,2006-09-01,0,OH
6969,2006-10-01,0,OH
6970,2006-11-01,0,OH
6971,2006-12-01,0,OH
6972,2007-01-01,34,OH
6973,2007-02-01,0,OH
6974,2007-03-01,25,OH
6975,2007-04-01,0,OH
6976,2007-05-01,0,OH
6977,2007-06-01,0,OH
6978,2007-07-01,0,OH
6979,2007-08-01,0,OH
6980,2007-09-01,21,OH
6981,2007-10-01,0,OH
6982,2007-11-01,0,OH
6983,2007-12-01,14,OH
6984,2008-01-01,0,OH
6985,2008-02-01,0,OH
6986,2008-03-01,17,OH
6987,2008-04-01,0,OH
6988,2008-05-01,0,OH
6989,2008-06-01,0,OH
6990,2008-07-01,0,OH
6991,2008-08-01,0,OH
6992,2008-09-01,41,OH
6993,2008-10-01,0,OH
6994,2008-11-01,0,OH
6995,2008-12-01,0,OH
6996,2009-01-01,0,OH
6997,2009-02-01,0,OH
6998,2009-03-01,0,OH
6999,2009-04-01,14,OH
7000,2009-05-01,0,OH
7001,2009-06-01,0,OH
7002,2009-07-01,0,OH
7003,2009-08-01,20,OH
7004,2009-09-01,12,OH
7005,2009-10-01,0,OH
7006,2009-11-01,30,OH
7007,2009-12-01,0,OH
7008,2010-01-01,0,OH
7009,2010-02-01,19,OH
7010,2010-03-01,12,OH
7011,2010-04-01,0,OH
7012,2010-05-01,28,OH
7013,2010-06-01,0,OH
7014,2010-07-01,0,OH
7015,2010-08-01,10,OH
7016,2010-09-01,0,OH
7017,2010-10-01,0,OH
7018,2010-11-01,0,OH
7019,2010-12-01,0,OH
7020,2011-01-01,0,OH
7021,2011-02-01,0,OH
7022,2011-03-01,14,OH
7023,2011-04-01,0,OH
7024,2011-05-01,6,OH
7025,2011-06-01,7,OH
7026,2011-07-01,0,OH
7027,2011-08-01,0,OH
7028,2011-09-01,0,OH
7029,2011-10-01,9,OH
7030,2011-11-01,10,OH
7031,2011-12-01,6,OH
7032,2012-01-01,4,OH
7033,2012-02-01,0,OH
7034,2012-03-01,6,OH
7035,2012-04-01,0,OH
7036,2012-05-01,11,OH
7037,2012-06-01,0,OH
7038,2012-07-01,0,OH
7039,2012-08-01,0,OH
7040,2012-09-01,0,OH
7041,2012-10-01,4,OH
7042,2012-11-01,10,OH
7043,2012-12-01,0,OH
7044,2013-01-01,0,OH
7045,2013-02-01,10,OH
7046,2013-03-01,0,OH
7047,2013-04-01,14,OH
7048,2013-05-01,0,OH
7049,2013-06-01,0,OH
7050,2013-07-01,0,OH
7051,2013-08-01,10,OH
7052,2013-09-01,0,OH
7053,2013-10-01,0,OH
7054,2013-11-01,7,OH
7055,2013-12-01,0,OH
7056,2014-01-01,3,OH
7057,2014-02-01,4,OH
7058,2014-03-01,4,OH
7059,2014-04-01,6,OH
7060,2014-05-01,0,OH
7061,2014-06-01,11,OH
7062,2014-07-01,0,OH
7063,2014-08-01,4,OH
7064,2014-09-01,6,OH
7065,2014-10-01,0,OH
7066,2014-11-01,0,OH
7067,2014-12-01,0,OH
7068,2015-01-01,0,OH
7069,2015-02-01,0,OH
7070,2015-03-01,0,OH
7071,2015-04-01,0,OH
7072,2015-05-01,0,OH
7073,2015-06-01,0,OH
7074,2015-07-01,0,OH
7075,2015-08-01,0,OH
7076,2015-09-01,0,OH
7077,2015-10-01,8,OH
7078,2015-11-01,0,OH
7079,2015-12-01,11,OH
7080,2016-01-01,0,OH
7081,2016-02-01,8,OH
7082,2016-03-01,3,OH
7083,2016-04-01,0,OH
7084,2016-05-01,0,OH
7085,2016-06-01,0,OH
7086,2016-07-01,0,OH
7087,2016-08-01,0,OH
7088,2016-09-01,4,OH
7089,2016-10-01,4,OH
7090,2016-11-01,0,OH
7091,2016-12-01,6,OH
7092,2017-01-01,8,OH
7093,2017-02-01,3,OH
7094,2017-03-01,9,OH
7095,2017-04-01,0,OH
7096,2017-05-01,5,OH
7097,2017-06-01,0,OH
7098,2017-07-01,0,OH
7099,2017-08-01,4,OH
7100,2017-09-01,4,OH
7101,2017-10-01,0,OH
7102,2017-11-01,0,OH
7103,2017-12-01,6,OH
7104,2018-01-01,0,OH
7105,2018-02-01,6,OH
7106,2018-03-01,0,OH
7107,2018-04-01,7,OH
7108,2018-05-01,0,OH
7109,2018-06-01,11,OH
7110,2018-07-01,4,OH
7111,2018-08-01,8,OH
7112,2018-09-01,4,OH
7113,2018-10-01,4,OH
7114,2018-11-01,4,OH
7115,2018-12-01,0,OH
7116,2019-01-01,0,OH
7117,2019-02-01,6,OH
7118,2019-03-01,4,OH
7119,2019-04-01,0,OH
7120,2019-05-01,6,OH
7121,2019-06-01,4,OH
7122,2019-07-01,0,OH
7123,2019-08-01,8,OH
7124,2019-09-01,4,OH
7125,2019-10-01,0,OH
7126,2019-11-01,5,OH
7127,2019-12-01,0,OH
7128,2020-01-01,0,OH
7129,2020-02-01,0,OH
7130,2020-03-01,2,OH
7131,2020-04-01,0,OH
7132,2020-05-01,2,OH
7133,2020-06-01,0,OH
7134,2020-07-01,6,OH
7135,2020-08-01,3,OH
7136,2020-09-01,2,OH
7137,2020-10-01,3,OH
7138,2020-11-01,2,OH
7139,2020-12-01,3,OH
7140,2004-01-01,0,NY
7141,2004-02-01,0,NY
7142,2004-03-01,93,NY
7143,2004-04-01,0,NY
7144,2004-05-01,100,NY
7145,2004-06-01,0,NY
7146,2004-07-01,0,NY
7147,2004-08-01,0,NY
7148,2004-09-01,0,NY
7149,2004-10-01,0,NY
7150,2004-11-01,0,NY
7151,2004-12-01,0,NY
7152,2005-01-01,0,NY
7153,2005-02-01,0,NY
7154,2005-03-01,0,NY
7155,2005-04-01,37,NY
7156,2005-05-01,38,NY
7157,2005-06-01,0,NY
7158,2005-07-01,20,NY
7159,2005-08-01,0,NY
7160,2005-09-01,26,NY
7161,2005-10-01,0,NY
7162,2005-11-01,0,NY
7163,2005-12-01,0,NY
7164,2006-01-01,17,NY
7165,2006-02-01,0,NY
7166,2006-03-01,33,NY
7167,2006-04-01,23,NY
7168,2006-05-01,0,NY
7169,2006-06-01,14,NY
7170,2006-07-01,0,NY
7171,2006-08-01,26,NY
7172,2006-09-01,0,NY
7173,2006-10-01,0,NY
7174,2006-11-01,30,NY
7175,2006-12-01,10,NY
7176,2007-01-01,18,NY
7177,2007-02-01,15,NY
7178,2007-03-01,24,NY
7179,2007-04-01,37,NY
7180,2007-05-01,23,NY
7181,2007-06-01,24,NY
7182,2007-07-01,0,NY
7183,2007-08-01,13,NY
7184,2007-09-01,0,NY
7185,2007-10-01,12,NY
7186,2007-11-01,25,NY
7187,2007-12-01,15,NY
7188,2008-01-01,0,NY
7189,2008-02-01,10,NY
7190,2008-03-01,0,NY
7191,2008-04-01,12,NY
7192,2008-05-01,26,NY
7193,2008-06-01,0,NY
7194,2008-07-01,26,NY
7195,2008-08-01,0,NY
7196,2008-09-01,24,NY
7197,2008-10-01,11,NY
7198,2008-11-01,19,NY
7199,2008-12-01,0,NY
7200,2009-01-01,11,NY
7201,2009-02-01,13,NY
7202,2009-03-01,18,NY
7203,2009-04-01,21,NY
7204,2009-05-01,33,NY
7205,2009-06-01,24,NY
7206,2009-07-01,0,NY
7207,2009-08-01,25,NY
7208,2009-09-01,7,NY
7209,2009-10-01,21,NY
7210,2009-11-01,14,NY
7211,2009-12-01,20,NY
7212,2010-01-01,18,NY
7213,2010-02-01,31,NY
7214,2010-03-01,7,NY
7215,2010-04-01,15,NY
7216,2010-05-01,0,NY
7217,2010-06-01,22,NY
7218,2010-07-01,30,NY
7219,2010-08-01,5,NY
7220,2010-09-01,13,NY
7221,2010-10-01,14,NY
7222,2010-11-01,5,NY
7223,2010-12-01,13,NY
7224,2011-01-01,11,NY
7225,2011-02-01,11,NY
7226,2011-03-01,8,NY
7227,2011-04-01,8,NY
7228,2011-05-01,7,NY
7229,2011-06-01,15,NY
7230,2011-07-01,7,NY
7231,2011-08-01,15,NY
7232,2011-09-01,6,NY
7233,2011-10-01,8,NY
7234,2011-11-01,13,NY
7235,2011-12-01,9,NY
7236,2012-01-01,7,NY
7237,2012-02-01,10,NY
7238,2012-03-01,9,NY
7239,2012-04-01,12,NY
7240,2012-05-01,11,NY
7241,2012-06-01,7,NY
7242,2012-07-01,9,NY
7243,2012-08-01,9,NY
7244,2012-09-01,4,NY
7245,2012-10-01,8,NY
7246,2012-11-01,7,NY
7247,2012-12-01,4,NY
7248,2013-01-01,5,NY
7249,2013-02-01,5,NY
7250,2013-03-01,4,NY
7251,2013-04-01,7,NY
7252,2013-05-01,8,NY
7253,2013-06-01,5,NY
7254,2013-07-01,0,NY
7255,2013-08-01,6,NY
7256,2013-09-01,6,NY
7257,2013-10-01,5,NY
7258,2013-11-01,5,NY
7259,2013-12-01,2,NY
7260,2014-01-01,6,NY
7261,2014-02-01,2,NY
7262,2014-03-01,4,NY
7263,2014-04-01,7,NY
7264,2014-05-01,7,NY
7265,2014-06-01,4,NY
7266,2014-07-01,5,NY
7267,2014-08-01,4,NY
7268,2014-09-01,10,NY
7269,2014-10-01,9,NY
7270,2014-11-01,2,NY
7271,2014-12-01,4,NY
7272,2015-01-01,4,NY
7273,2015-02-01,3,NY
7274,2015-03-01,7,NY
7275,2015-04-01,6,NY
7276,2015-05-01,8,NY
7277,2015-06-01,2,NY
7278,2015-07-01,0,NY
7279,2015-08-01,11,NY
7280,2015-09-01,0,NY
7281,2015-10-01,7,NY
7282,2015-11-01,0,NY
7283,2015-12-01,5,NY
7284,2016-01-01,11,NY
7285,2016-02-01,8,NY
7286,2016-03-01,0,NY
7287,2016-04-01,7,NY
7288,2016-05-01,2,NY
7289,2016-06-01,3,NY
7290,2016-07-01,4,NY
7291,2016-08-01,2,NY
7292,2016-09-01,5,NY
7293,2016-10-01,5,NY
7294,2016-11-01,4,NY
7295,2016-12-01,6,NY
7296,2017-01-01,10,NY
7297,2017-02-01,31,NY
7298,2017-03-01,12,NY
7299,2017-04-01,9,NY
7300,2017-05-01,8,NY
7301,2017-06-01,4,NY
7302,2017-07-01,9,NY
7303,2017-08-01,9,NY
7304,2017-09-01,8,NY
7305,2017-10-01,7,NY
7306,2017-11-01,8,NY
7307,2017-12-01,6,NY
7308,2018-01-01,15,NY
7309,2018-02-01,16,NY
7310,2018-03-01,17,NY
7311,2018-04-01,13,NY
7312,2018-05-01,8,NY
7313,2018-06-01,21,NY
7314,2018-07-01,14,NY
7315,2018-08-01,9,NY
7316,2018-09-01,8,NY
7317,2018-10-01,9,NY
7318,2018-11-01,8,NY
7319,2018-12-01,6,NY
7320,2019-01-01,7,NY
7321,2019-02-01,8,NY
7322,2019-03-01,4,NY
7323,2019-04-01,8,NY
7324,2019-05-01,4,NY
7325,2019-06-01,11,NY
7326,2019-07-01,15,NY
7327,2019-08-01,9,NY
7328,2019-09-01,3,NY
7329,2019-10-01,5,NY
7330,2019-11-01,3,NY
7331,2019-12-01,5,NY
7332,2020-01-01,4,NY
7333,2020-02-01,3,NY
7334,2020-03-01,3,NY
7335,2020-04-01,3,NY
7336,2020-05-01,3,NY
7337,2020-06-01,3,NY
7338,2020-07-01,5,NY
7339,2020-08-01,4,NY
7340,2020-09-01,2,NY
7341,2020-10-01,4,NY
7342,2020-11-01,4,NY
7343,2020-12-01,4,NY
7344,2004-01-01,0,OK
7345,2004-02-01,0,OK
7346,2004-03-01,0,OK
7347,2004-04-01,47,OK
7348,2004-05-01,100,OK
7349,2004-06-01,0,OK
7350,2004-07-01,0,OK
7351,2004-08-01,0,OK
7352,2004-09-01,0,OK
7353,2004-10-01,0,OK
7354,2004-11-01,0,OK
7355,2004-12-01,0,OK
7356,2005-01-01,0,OK
7357,2005-02-01,0,OK
7358,2005-03-01,0,OK
7359,2005-04-01,0,OK
7360,2005-05-01,0,OK
7361,2005-06-01,0,OK
7362,2005-07-01,0,OK
7363,2005-08-01,0,OK
7364,2005-09-01,0,OK
7365,2005-10-01,20,OK
7366,2005-11-01,0,OK
7367,2005-12-01,0,OK
7368,2006-01-01,16,OK
7369,2006-02-01,0,OK
7370,2006-03-01,41,OK
7371,2006-04-01,25,OK
7372,2006-05-01,0,OK
7373,2006-06-01,0,OK
7374,2006-07-01,0,OK
7375,2006-08-01,0,OK
7376,2006-09-01,0,OK
7377,2006-10-01,0,OK
7378,2006-11-01,0,OK
7379,2006-12-01,27,OK
7380,2007-01-01,0,OK
7381,2007-02-01,0,OK
7382,2007-03-01,0,OK
7383,2007-04-01,0,OK
7384,2007-05-01,0,OK
7385,2007-06-01,9,OK
7386,2007-07-01,10,OK
7387,2007-08-01,8,OK
7388,2007-09-01,8,OK
7389,2007-10-01,0,OK
7390,2007-11-01,0,OK
7391,2007-12-01,0,OK
7392,2008-01-01,6,OK
7393,2008-02-01,7,OK
7394,2008-03-01,10,OK
7395,2008-04-01,0,OK
7396,2008-05-01,13,OK
7397,2008-06-01,7,OK
7398,2008-07-01,0,OK
7399,2008-08-01,10,OK
7400,2008-09-01,0,OK
7401,2008-10-01,0,OK
7402,2008-11-01,0,OK
7403,2008-12-01,13,OK
7404,2009-01-01,0,OK
7405,2009-02-01,0,OK
7406,2009-03-01,0,OK
7407,2009-04-01,0,OK
7408,2009-05-01,0,OK
7409,2009-06-01,0,OK
7410,2009-07-01,0,OK
7411,2009-08-01,6,OK
7412,2009-09-01,8,OK
7413,2009-10-01,11,OK
7414,2009-11-01,28,OK
7415,2009-12-01,0,OK
7416,2010-01-01,4,OK
7417,2010-02-01,0,OK
7418,2010-03-01,0,OK
7419,2010-04-01,0,OK
7420,2010-05-01,4,OK
7421,2010-06-01,0,OK
7422,2010-07-01,0,OK
7423,2010-08-01,0,OK
7424,2010-09-01,0,OK
7425,2010-10-01,5,OK
7426,2010-11-01,6,OK
7427,2010-12-01,5,OK
7428,2011-01-01,0,OK
7429,2011-02-01,0,OK
7430,2011-03-01,5,OK
7431,2011-04-01,0,OK
7432,2011-05-01,0,OK
7433,2011-06-01,0,OK
7434,2011-07-01,3,OK
7435,2011-08-01,3,OK
7436,2011-09-01,0,OK
7437,2011-10-01,0,OK
7438,2011-11-01,2,OK
7439,2011-12-01,0,OK
7440,2012-01-01,0,OK
7441,2012-02-01,0,OK
7442,2012-03-01,0,OK
7443,2012-04-01,3,OK
7444,2012-05-01,0,OK
7445,2012-06-01,0,OK
7446,2012-07-01,0,OK
7447,2012-08-01,2,OK
7448,2012-09-01,0,OK
7449,2012-10-01,0,OK
7450,2012-11-01,0,OK
7451,2012-12-01,0,OK
7452,2013-01-01,0,OK
7453,2013-02-01,0,OK
7454,2013-03-01,0,OK
7455,2013-04-01,0,OK
7456,2013-05-01,0,OK
7457,2013-06-01,0,OK
7458,2013-07-01,1,OK
7459,2013-08-01,0,OK
7460,2013-09-01,2,OK
7461,2013-10-01,0,OK
7462,2013-11-01,1,OK
7463,2013-12-01,0,OK
7464,2014-01-01,0,OK
7465,2014-02-01,0,OK
7466,2014-03-01,0,OK
7467,2014-04-01,0,OK
7468,2014-05-01,0,OK
7469,2014-06-01,0,OK
7470,2014-07-01,4,OK
7471,2014-08-01,0,OK
7472,2014-09-01,1,OK
7473,2014-10-01,0,OK
7474,2014-11-01,0,OK
7475,2014-12-01,0,OK
7476,2015-01-01,0,OK
7477,2015-02-01,0,OK
7478,2015-03-01,1,OK
7479,2015-04-01,1,OK
7480,2015-05-01,0,OK
7481,2015-06-01,0,OK
7482,2015-07-01,0,OK
7483,2015-08-01,0,OK
7484,2015-09-01,0,OK
7485,2015-10-01,2,OK
7486,2015-11-01,0,OK
7487,2015-12-01,0,OK
7488,2016-01-01,0,OK
7489,2016-02-01,2,OK
7490,2016-03-01,0,OK
7491,2016-04-01,0,OK
7492,2016-05-01,0,OK
7493,2016-06-01,0,OK
