,date,inmigracion,State
3149,2011-06-01,0,DC
3150,2011-07-01,8,DC
3151,2011-08-01,10,DC
3152,2011-09-01,16,DC
3153,2011-10-01,29,DC
3154,2011-11-01,0,DC
3155,2011-12-01,12,DC
3156,2012-01-01,15,DC
3157,2012-02-01,16,DC
3158,2012-03-01,16,DC
3159,2012-04-01,14,DC
3160,2012-05-01,15,DC
3161,2012-06-01,24,DC
3162,2012-07-01,16,DC
3163,2012-08-01,31,DC
3164,2012-09-01,26,DC
3165,2012-10-01,14,DC
3166,2012-11-01,0,DC
3167,2012-12-01,0,DC
3168,2013-01-01,19,DC
3169,2013-02-01,14,DC
3170,2013-03-01,27,DC
3171,2013-04-01,33,DC
3172,2013-05-01,28,DC
3173,2013-06-01,19,DC
3174,2013-07-01,20,DC
3175,2013-08-01,0,DC
3176,2013-09-01,25,DC
3177,2013-10-01,12,DC
3178,2013-11-01,23,DC
3179,2013-12-01,31,DC
3180,2014-01-01,36,DC
3181,2014-02-01,29,DC
3182,2014-03-01,20,DC
3183,2014-04-01,28,DC
3184,2014-05-01,0,DC
3185,2014-06-01,0,DC
3186,2014-07-01,11,DC
3187,2014-08-01,24,DC
3188,2014-09-01,7,DC
3189,2014-10-01,10,DC
3190,2014-11-01,37,DC
3191,2014-12-01,18,DC
3192,2015-01-01,16,DC
3193,2015-02-01,14,DC
3194,2015-03-01,10,DC
3195,2015-04-01,10,DC
3196,2015-05-01,14,DC
3197,2015-06-01,17,DC
3198,2015-07-01,21,DC
3199,2015-08-01,20,DC
3200,2015-09-01,5,DC
3201,2015-10-01,15,DC
3202,2015-11-01,17,DC
3203,2015-12-01,19,DC
3204,2016-01-01,18,DC
3205,2016-02-01,12,DC
3206,2016-03-01,22,DC
3207,2016-04-01,21,DC
3208,2016-05-01,17,DC
3209,2016-06-01,13,DC
3210,2016-07-01,35,DC
3211,2016-08-01,20,DC
3212,2016-09-01,14,DC
3213,2016-10-01,19,DC
3214,2016-11-01,10,DC
3215,2016-12-01,10,DC
3216,2017-01-01,31,DC
3217,2017-02-01,23,DC
3218,2017-03-01,9,DC
3219,2017-04-01,10,DC
3220,2017-05-01,0,DC
3221,2017-06-01,17,DC
3222,2017-07-01,15,DC
3223,2017-08-01,19,DC
3224,2017-09-01,10,DC
3225,2017-10-01,23,DC
3226,2017-11-01,33,DC
3227,2017-12-01,28,DC
3228,2018-01-01,0,DC
3229,2018-02-01,0,DC
3230,2018-03-01,0,DC
3231,2018-04-01,59,DC
3232,2018-05-01,0,DC
3233,2018-06-01,0,DC
3234,2018-07-01,0,DC
3235,2018-08-01,0,DC
3236,2018-09-01,0,DC
3237,2018-10-01,0,DC
3238,2018-11-01,18,DC
3239,2018-12-01,11,DC
3240,2019-01-01,0,DC
3241,2019-02-01,0,DC
3242,2019-03-01,18,DC
3243,2019-04-01,0,DC
3244,2019-05-01,0,DC
3245,2019-06-01,30,DC
3246,2019-07-01,12,DC
3247,2019-08-01,0,DC
3248,2019-09-01,0,DC
3249,2019-10-01,11,DC
3250,2019-11-01,0,DC
3251,2019-12-01,0,DC
3252,2020-01-01,27,DC
3253,2020-02-01,0,DC
3254,2020-03-01,20,DC
3255,2020-04-01,24,DC
3256,2020-05-01,0,DC
3257,2020-06-01,0,DC
3258,2020-07-01,0,DC
3259,2020-08-01,0,DC
3260,2020-09-01,0,DC
3261,2020-10-01,13,DC
3262,2020-11-01,15,DC
3263,2020-12-01,0,DC
3264,2004-01-01,0,ID
3265,2004-02-01,61,ID
3266,2004-03-01,70,ID
3267,2004-04-01,0,ID
3268,2004-05-01,0,ID
3269,2004-06-01,0,ID
3270,2004-07-01,0,ID
3271,2004-08-01,75,ID
3272,2004-09-01,88,ID
3273,2004-10-01,0,ID
3274,2004-11-01,0,ID
3275,2004-12-01,0,ID
3276,2005-01-01,0,ID
3277,2005-02-01,0,ID
3278,2005-03-01,42,ID
3279,2005-04-01,0,ID
3280,2005-05-01,0,ID
3281,2005-06-01,45,ID
3282,2005-07-01,62,ID
3283,2005-08-01,0,ID
3284,2005-09-01,38,ID
3285,2005-10-01,0,ID
3286,2005-11-01,0,ID
3287,2005-12-01,0,ID
3288,2006-01-01,0,ID
3289,2006-02-01,0,ID
3290,2006-03-01,0,ID
3291,2006-04-01,0,ID
3292,2006-05-01,0,ID
3293,2006-06-01,0,ID
3294,2006-07-01,0,ID
3295,2006-08-01,100,ID
3296,2006-09-01,0,ID
3297,2006-10-01,0,ID
3298,2006-11-01,0,ID
3299,2006-12-01,0,ID
3300,2007-01-01,0,ID
3301,2007-02-01,16,ID
3302,2007-03-01,0,ID
3303,2007-04-01,0,ID
3304,2007-05-01,0,ID
3305,2007-06-01,0,ID
3306,2007-07-01,0,ID
3307,2007-08-01,0,ID
3308,2007-09-01,0,ID
3309,2007-10-01,0,ID
3310,2007-11-01,36,ID
3311,2007-12-01,0,ID
3312,2008-01-01,0,ID
3313,2008-02-01,0,ID
3314,2008-03-01,0,ID
3315,2008-04-01,0,ID
3316,2008-05-01,0,ID
3317,2008-06-01,0,ID
3318,2008-07-01,0,ID
3319,2008-08-01,0,ID
3320,2008-09-01,17,ID
3321,2008-10-01,0,ID
3322,2008-11-01,0,ID
3323,2008-12-01,0,ID
3324,2009-01-01,0,ID
3325,2009-02-01,0,ID
3326,2009-03-01,0,ID
3327,2009-04-01,0,ID
3328,2009-05-01,13,ID
3329,2009-06-01,0,ID
3330,2009-07-01,0,ID
3331,2009-08-01,0,ID
3332,2009-09-01,12,ID
3333,2009-10-01,0,ID
3334,2009-11-01,33,ID
3335,2009-12-01,0,ID
3336,2010-01-01,17,ID
3337,2010-02-01,0,ID
3338,2010-03-01,0,ID
3339,2010-04-01,0,ID
3340,2010-05-01,0,ID
3341,2010-06-01,0,ID
3342,2010-07-01,0,ID
3343,2010-08-01,0,ID
3344,2010-09-01,0,ID
3345,2010-10-01,37,ID
3346,2010-11-01,0,ID
3347,2010-12-01,0,ID
3348,2011-01-01,6,ID
3349,2011-02-01,7,ID
3350,2011-03-01,0,ID
3351,2011-04-01,0,ID
3352,2011-05-01,12,ID
3353,2011-06-01,0,ID
3354,2011-07-01,0,ID
3355,2011-08-01,9,ID
3356,2011-09-01,14,ID
3357,2011-10-01,0,ID
3358,2011-11-01,0,ID
3359,2011-12-01,10,ID
3360,2012-01-01,6,ID
3361,2012-02-01,5,ID
3362,2012-03-01,0,ID
3363,2012-04-01,7,ID
3364,2012-05-01,0,ID
3365,2012-06-01,0,ID
3366,2012-07-01,0,ID
3367,2012-08-01,14,ID
3368,2012-09-01,10,ID
3369,2012-10-01,0,ID
3370,2012-11-01,5,ID
3371,2012-12-01,0,ID
3372,2013-01-01,0,ID
3373,2013-02-01,0,ID
3374,2013-03-01,0,ID
3375,2013-04-01,0,ID
3376,2013-05-01,0,ID
3377,2013-06-01,0,ID
3378,2013-07-01,0,ID
3379,2013-08-01,0,ID
3380,2013-09-01,0,ID
3381,2013-10-01,0,ID
3382,2013-11-01,0,ID
3383,2013-12-01,0,ID
3384,2014-01-01,0,ID
3385,2014-02-01,3,ID
3386,2014-03-01,7,ID
3387,2014-04-01,6,ID
3388,2014-05-01,0,ID
3389,2014-06-01,0,ID
3390,2014-07-01,0,ID
3391,2014-08-01,5,ID
3392,2014-09-01,3,ID
3393,2014-10-01,0,ID
3394,2014-11-01,0,ID
3395,2014-12-01,0,ID
3396,2015-01-01,0,ID
3397,2015-02-01,0,ID
3398,2015-03-01,4,ID
3399,2015-04-01,0,ID
3400,2015-05-01,0,ID
3401,2015-06-01,0,ID
3402,2015-07-01,0,ID
3403,2015-08-01,0,ID
3404,2015-09-01,0,ID
3405,2015-10-01,4,ID
3406,2015-11-01,5,ID
3407,2015-12-01,0,ID
3408,2016-01-01,2,ID
3409,2016-02-01,3,ID
3410,2016-03-01,4,ID
3411,2016-04-01,0,ID
3412,2016-05-01,0,ID
3413,2016-06-01,0,ID
3414,2016-07-01,0,ID
3415,2016-08-01,0,ID
3416,2016-09-01,3,ID
3417,2016-10-01,2,ID
3418,2016-11-01,3,ID
3419,2016-12-01,0,ID
3420,2017-01-01,0,ID
3421,2017-02-01,7,ID
3422,2017-03-01,4,ID
3423,2017-04-01,7,ID
3424,2017-05-01,0,ID
3425,2017-06-01,0,ID
3426,2017-07-01,0,ID
3427,2017-08-01,5,ID
3428,2017-09-01,3,ID
3429,2017-10-01,4,ID
3430,2017-11-01,0,ID
3431,2017-12-01,0,ID
3432,2018-01-01,0,ID
3433,2018-02-01,0,ID
3434,2018-03-01,0,ID
3435,2018-04-01,0,ID
3436,2018-05-01,4,ID
3437,2018-06-01,3,ID
3438,2018-07-01,0,ID
3439,2018-08-01,3,ID
3440,2018-09-01,0,ID
3441,2018-10-01,3,ID
3442,2018-11-01,0,ID
3443,2018-12-01,0,ID
3444,2019-01-01,0,ID
3445,2019-02-01,0,ID
3446,2019-03-01,0,ID
3447,2019-04-01,0,ID
3448,2019-05-01,3,ID
3449,2019-06-01,3,ID
3450,2019-07-01,0,ID
3451,2019-08-01,0,ID
3452,2019-09-01,3,ID
3453,2019-10-01,2,ID
3454,2019-11-01,7,ID
3455,2019-12-01,0,ID
3456,2020-01-01,9,ID
3457,2020-02-01,0,ID
3458,2020-03-01,0,ID
3459,2020-04-01,3,ID
3460,2020-05-01,0,ID
3461,2020-06-01,0,ID
3462,2020-07-01,0,ID
3463,2020-08-01,3,ID
3464,2020-09-01,0,ID
3465,2020-10-01,0,ID
3466,2020-11-01,0,ID
3467,2020-12-01,0,ID
3468,2004-01-01,0,KY
3469,2004-02-01,31,KY
3470,2004-03-01,0,KY
3471,2004-04-01,0,KY
3472,2004-05-01,0,KY
3473,2004-06-01,44,KY
3474,2004-07-01,0,KY
3475,2004-08-01,33,KY
3476,2004-09-01,0,KY
3477,2004-10-01,100,KY
3478,2004-11-01,0,KY
3479,2004-12-01,0,KY
3480,2005-01-01,23,KY
3481,2005-02-01,0,KY
3482,2005-03-01,0,KY
3483,2005-04-01,0,KY
3484,2005-05-01,0,KY
3485,2005-06-01,0,KY
3486,2005-07-01,0,KY
3487,2005-08-01,0,KY
3488,2005-09-01,0,KY
3489,2005-10-01,0,KY
3490,2005-11-01,0,KY
3491,2005-12-01,0,KY
3492,2006-01-01,0,KY
3493,2006-02-01,14,KY
3494,2006-03-01,0,KY
3495,2006-04-01,43,KY
3496,2006-05-01,15,KY
3497,2006-06-01,0,KY
3498,2006-07-01,0,KY
3499,2006-08-01,23,KY
3500,2006-09-01,0,KY
3501,2006-10-01,0,KY
3502,2006-11-01,0,KY
3503,2006-12-01,0,KY
3504,2007-01-01,0,KY
3505,2007-02-01,8,KY
3506,2007-03-01,0,KY
3507,2007-04-01,0,KY
3508,2007-05-01,0,KY
3509,2007-06-01,0,KY
3510,2007-07-01,0,KY
3511,2007-08-01,0,KY
3512,2007-09-01,0,KY
3513,2007-10-01,0,KY
3514,2007-11-01,0,KY
3515,2007-12-01,4,KY
3516,2008-01-01,0,KY
3517,2008-02-01,0,KY
3518,2008-03-01,5,KY
3519,2008-04-01,0,KY
3520,2008-05-01,9,KY
3521,2008-06-01,0,KY
3522,2008-07-01,0,KY
3523,2008-08-01,0,KY
3524,2008-09-01,0,KY
3525,2008-10-01,0,KY
3526,2008-11-01,0,KY
3527,2008-12-01,0,KY
3528,2009-01-01,0,KY
3529,2009-02-01,0,KY
3530,2009-03-01,0,KY
3531,2009-04-01,5,KY
3532,2009-05-01,4,KY
3533,2009-06-01,0,KY
3534,2009-07-01,0,KY
3535,2009-08-01,4,KY
3536,2009-09-01,4,KY
3537,2009-10-01,6,KY
3538,2009-11-01,0,KY
3539,2009-12-01,17,KY
3540,2010-01-01,0,KY
3541,2010-02-01,0,KY
3542,2010-03-01,4,KY
3543,2010-04-01,9,KY
3544,2010-05-01,0,KY
3545,2010-06-01,4,KY
3546,2010-07-01,5,KY
3547,2010-08-01,0,KY
3548,2010-09-01,0,KY
3549,2010-10-01,0,KY
3550,2010-11-01,0,KY
3551,2010-12-01,0,KY
3552,2011-01-01,2,KY
3553,2011-02-01,8,KY
3554,2011-03-01,0,KY
3555,2011-04-01,2,KY
3556,2011-05-01,0,KY
3557,2011-06-01,3,KY
3558,2011-07-01,5,KY
3559,2011-08-01,3,KY
3560,2011-09-01,2,KY
3561,2011-10-01,0,KY
3562,2011-11-01,0,KY
3563,2011-12-01,2,KY
3564,2012-01-01,4,KY
3565,2012-02-01,1,KY
3566,2012-03-01,0,KY
3567,2012-04-01,2,KY
3568,2012-05-01,4,KY
3569,2012-06-01,0,KY
3570,2012-07-01,0,KY
3571,2012-08-01,0,KY
3572,2012-09-01,1,KY
3573,2012-10-01,2,KY
3574,2012-11-01,0,KY
3575,2012-12-01,0,KY
3576,2013-01-01,0,KY
3577,2013-02-01,2,KY
3578,2013-03-01,0,KY
3579,2013-04-01,2,KY
3580,2013-05-01,1,KY
3581,2013-06-01,2,KY
3582,2013-07-01,1,KY
3583,2013-08-01,3,KY
3584,2013-09-01,2,KY
3585,2013-10-01,1,KY
3586,2013-11-01,0,KY
3587,2013-12-01,0,KY
3588,2014-01-01,0,KY
3589,2014-02-01,0,KY
3590,2014-03-01,0,KY
3591,2014-04-01,4,KY
3592,2014-05-01,0,KY
3593,2014-06-01,2,KY
3594,2014-07-01,2,KY
3595,2014-08-01,3,KY
3596,2014-09-01,2,KY
3597,2014-10-01,2,KY
3598,2014-11-01,2,KY
3599,2014-12-01,0,KY
3600,2015-01-01,1,KY
3601,2015-02-01,1,KY
3602,2015-03-01,2,KY
3603,2015-04-01,1,KY
3604,2015-05-01,1,KY
3605,2015-06-01,0,KY
3606,2015-07-01,0,KY
3607,2015-08-01,0,KY
3608,2015-09-01,0,KY
3609,2015-10-01,0,KY
3610,2015-11-01,4,KY
3611,2015-12-01,3,KY
3612,2016-01-01,4,KY
3613,2016-02-01,2,KY
3614,2016-03-01,1,KY
3615,2016-04-01,3,KY
3616,2016-05-01,0,KY
3617,2016-06-01,2,KY
3618,2016-07-01,0,KY
3619,2016-08-01,1,KY
3620,2016-09-01,2,KY
3621,2016-10-01,1,KY
3622,2016-11-01,1,KY
3623,2016-12-01,0,KY
3624,2017-01-01,1,KY
3625,2017-02-01,3,KY
3626,2017-03-01,1,KY
3627,2017-04-01,0,KY
3628,2017-05-01,1,KY
3629,2017-06-01,0,KY
3630,2017-07-01,5,KY
3631,2017-08-01,3,KY
3632,2017-09-01,3,KY
3633,2017-10-01,1,KY
3634,2017-11-01,0,KY
3635,2017-12-01,2,KY
3636,2018-01-01,1,KY
3637,2018-02-01,1,KY
3638,2018-03-01,1,KY
3639,2018-04-01,1,KY
3640,2018-05-01,0,KY
3641,2018-06-01,1,KY
3642,2018-07-01,0,KY
3643,2018-08-01,1,KY
3644,2018-09-01,2,KY
3645,2018-10-01,0,KY
3646,2018-11-01,0,KY
3647,2018-12-01,0,KY
3648,2019-01-01,0,KY
3649,2019-02-01,0,KY
3650,2019-03-01,0,KY
3651,2019-04-01,3,KY
3652,2019-05-01,0,KY
3653,2019-06-01,2,KY
3654,2019-07-01,2,KY
3655,2019-08-01,1,KY
3656,2019-09-01,0,KY
3657,2019-10-01,0,KY
3658,2019-11-01,0,KY
3659,2019-12-01,1,KY
3660,2020-01-01,0,KY
3661,2020-02-01,1,KY
3662,2020-03-01,1,KY
3663,2020-04-01,1,KY
3664,2020-05-01,0,KY
3665,2020-06-01,0,KY
3666,2020-07-01,1,KY
3667,2020-08-01,0,KY
3668,2020-09-01,1,KY
3669,2020-10-01,1,KY
3670,2020-11-01,1,KY
3671,2020-12-01,0,KY
3672,2004-01-01,0,PR
3673,2004-02-01,0,PR
3674,2004-03-01,0,PR
3675,2004-04-01,0,PR
3676,2004-05-01,0,PR
3677,2004-06-01,0,PR
3678,2004-07-01,0,PR
3679,2004-08-01,0,PR
3680,2004-09-01,0,PR
3681,2004-10-01,0,PR
3682,2004-11-01,0,PR
3683,2004-12-01,0,PR
3684,2005-01-01,52,PR
3685,2005-02-01,0,PR
3686,2005-03-01,0,PR
3687,2005-04-01,0,PR
3688,2005-05-01,37,PR
3689,2005-06-01,98,PR
3690,2005-07-01,71,PR
3691,2005-08-01,100,PR
3692,2005-09-01,0,PR
3693,2005-10-01,36,PR
3694,2005-11-01,26,PR
3695,2005-12-01,0,PR
3696,2006-01-01,0,PR
3697,2006-02-01,0,PR
3698,2006-03-01,23,PR
3699,2006-04-01,19,PR
3700,2006-05-01,28,PR
3701,2006-06-01,30,PR
3702,2006-07-01,27,PR
3703,2006-08-01,35,PR
3704,2006-09-01,25,PR
3705,2006-10-01,52,PR
3706,2006-11-01,34,PR
3707,2006-12-01,30,PR
3708,2007-01-01,23,PR
3709,2007-02-01,28,PR
3710,2007-03-01,0,PR
3711,2007-04-01,23,PR
3712,2007-05-01,37,PR
3713,2007-06-01,0,PR
3714,2007-07-01,0,PR
3715,2007-08-01,16,PR
3716,2007-09-01,16,PR
3717,2007-10-01,13,PR
3718,2007-11-01,18,PR
3719,2007-12-01,17,PR
3720,2008-01-01,0,PR
3721,2008-02-01,24,PR
3722,2008-03-01,14,PR
3723,2008-04-01,36,PR
3724,2008-05-01,0,PR
3725,2008-06-01,11,PR
3726,2008-07-01,0,PR
3727,2008-08-01,0,PR
3728,2008-09-01,16,PR
3729,2008-10-01,11,PR
3730,2008-11-01,14,PR
3731,2008-12-01,40,PR
3732,2009-01-01,10,PR
3733,2009-02-01,33,PR
3734,2009-03-01,23,PR
3735,2009-04-01,22,PR
3736,2009-05-01,7,PR
3737,2009-06-01,0,PR
3738,2009-07-01,0,PR
3739,2009-08-01,6,PR
3740,2009-09-01,18,PR
3741,2009-10-01,13,PR
3742,2009-11-01,16,PR
3743,2009-12-01,15,PR
3744,2010-01-01,0,PR
3745,2010-02-01,14,PR
3746,2010-03-01,14,PR
3747,2010-04-01,12,PR
3748,2010-05-01,7,PR
3749,2010-06-01,10,PR
3750,2010-07-01,0,PR
3751,2010-08-01,12,PR
3752,2010-09-01,12,PR
3753,2010-10-01,11,PR
3754,2010-11-01,0,PR
3755,2010-12-01,29,PR
3756,2011-01-01,9,PR
3757,2011-02-01,7,PR
3758,2011-03-01,10,PR
3759,2011-04-01,13,PR
3760,2011-05-01,0,PR
3761,2011-06-01,0,PR
3762,2011-07-01,4,PR
3763,2011-08-01,11,PR
3764,2011-09-01,18,PR
3765,2011-10-01,11,PR
3766,2011-11-01,11,PR
3767,2011-12-01,8,PR
3768,2012-01-01,12,PR
3769,2012-02-01,13,PR
3770,2012-03-01,8,PR
3771,2012-04-01,11,PR
3772,2012-05-01,12,PR
3773,2012-06-01,3,PR
3774,2012-07-01,5,PR
3775,2012-08-01,9,PR
3776,2012-09-01,11,PR
3777,2012-10-01,11,PR
3778,2012-11-01,11,PR
3779,2012-12-01,0,PR
3780,2013-01-01,14,PR
3781,2013-02-01,14,PR
3782,2013-03-01,11,PR
3783,2013-04-01,10,PR
3784,2013-05-01,11,PR
3785,2013-06-01,12,PR
3786,2013-07-01,9,PR
3787,2013-08-01,10,PR
3788,2013-09-01,9,PR
3789,2013-10-01,8,PR
3790,2013-11-01,8,PR
3791,2013-12-01,8,PR
3792,2014-01-01,8,PR
3793,2014-02-01,14,PR
3794,2014-03-01,12,PR
3795,2014-04-01,5,PR
3796,2014-05-01,7,PR
3797,2014-06-01,12,PR
3798,2014-07-01,9,PR
3799,2014-08-01,6,PR
3800,2014-09-01,10,PR
3801,2014-10-01,10,PR
3802,2014-11-01,17,PR
3803,2014-12-01,11,PR
3804,2015-01-01,9,PR
3805,2015-02-01,11,PR
3806,2015-03-01,13,PR
3807,2015-04-01,14,PR
3808,2015-05-01,9,PR
3809,2015-06-01,5,PR
3810,2015-07-01,7,PR
3811,2015-08-01,10,PR
3812,2015-09-01,14,PR
3813,2015-10-01,7,PR
3814,2015-11-01,12,PR
3815,2015-12-01,11,PR
3816,2016-01-01,11,PR
3817,2016-02-01,13,PR
3818,2016-03-01,3,PR
3819,2016-04-01,18,PR
3820,2016-05-01,10,PR
3821,2016-06-01,6,PR
3822,2016-07-01,4,PR
3823,2016-08-01,9,PR
3824,2016-09-01,5,PR
3825,2016-10-01,6,PR
3826,2016-11-01,12,PR
3827,2016-12-01,6,PR
3828,2017-01-01,13,PR
3829,2017-02-01,12,PR
3830,2017-03-01,7,PR
3831,2017-04-01,5,PR
3832,2017-05-01,6,PR
3833,2017-06-01,7,PR
3834,2017-07-01,3,PR
3835,2017-08-01,9,PR
3836,2017-09-01,3,PR
3837,2017-10-01,7,PR
3838,2017-11-01,6,PR
3839,2017-12-01,6,PR
3840,2018-01-01,7,PR
3841,2018-02-01,8,PR
3842,2018-03-01,6,PR
3843,2018-04-01,4,PR
3844,2018-05-01,4,PR
3845,2018-06-01,6,PR
3846,2018-07-01,2,PR
3847,2018-08-01,5,PR
3848,2018-09-01,8,PR
3849,2018-10-01,4,PR
3850,2018-11-01,4,PR
3851,2018-12-01,7,PR
3852,2019-01-01,3,PR
3853,2019-02-01,7,PR
3854,2019-03-01,9,PR
3855,2019-04-01,14,PR
3856,2019-05-01,9,PR
3857,2019-06-01,3,PR
3858,2019-07-01,3,PR
3859,2019-08-01,5,PR
3860,2019-09-01,4,PR
3861,2019-10-01,5,PR
3862,2019-11-01,3,PR
3863,2019-12-01,3,PR
3864,2020-01-01,4,PR
3865,2020-02-01,4,PR
3866,2020-03-01,4,PR
3867,2020-04-01,3,PR
3868,2020-05-01,7,PR
3869,2020-06-01,0,PR
3870,2020-07-01,6,PR
3871,2020-08-01,2,PR
3872,2020-09-01,6,PR
3873,2020-10-01,3,PR
3874,2020-11-01,6,PR
3875,2020-12-01,2,PR
3876,2004-01-01,0,FL
3877,2004-02-01,0,FL
3878,2004-03-01,0,FL
3879,2004-04-01,42,FL
3880,2004-05-01,96,FL
3881,2004-06-01,0,FL
3882,2004-07-01,0,FL
3883,2004-08-01,0,FL
3884,2004-09-01,50,FL
3885,2004-10-01,40,FL
3886,2004-11-01,0,FL
3887,2004-12-01,0,FL
3888,2005-01-01,95,FL
3889,2005-02-01,0,FL
3890,2005-03-01,26,FL
3891,2005-04-01,0,FL
3892,2005-05-01,51,FL
3893,2005-06-01,0,FL
3894,2005-07-01,43,FL
3895,2005-08-01,52,FL
3896,2005-09-01,39,FL
3897,2005-10-01,36,FL
3898,2005-11-01,47,FL
3899,2005-12-01,25,FL
3900,2006-01-01,36,FL
3901,2006-02-01,0,FL
3902,2006-03-01,16,FL
3903,2006-04-01,55,FL
3904,2006-05-01,20,FL
3905,2006-06-01,10,FL
3906,2006-07-01,46,FL
3907,2006-08-01,45,FL
3908,2006-09-01,34,FL
3909,2006-10-01,39,FL
3910,2006-11-01,28,FL
3911,2006-12-01,41,FL
3912,2007-01-01,61,FL
3913,2007-02-01,59,FL
3914,2007-03-01,40,FL
3915,2007-04-01,37,FL
3916,2007-05-01,39,FL
3917,2007-06-01,54,FL
3918,2007-07-01,46,FL
3919,2007-08-01,22,FL
3920,2007-09-01,38,FL
3921,2007-10-01,31,FL
3922,2007-11-01,35,FL
3923,2007-12-01,45,FL
3924,2008-01-01,52,FL
3925,2008-02-01,58,FL
3926,2008-03-01,50,FL
3927,2008-04-01,53,FL
3928,2008-05-01,28,FL
3929,2008-06-01,54,FL
3930,2008-07-01,45,FL
3931,2008-08-01,20,FL
3932,2008-09-01,34,FL
3933,2008-10-01,28,FL
3934,2008-11-01,36,FL
3935,2008-12-01,31,FL
3936,2009-01-01,51,FL
3937,2009-02-01,50,FL
3938,2009-03-01,28,FL
3939,2009-04-01,42,FL
3940,2009-05-01,46,FL
3941,2009-06-01,56,FL
3942,2009-07-01,51,FL
3943,2009-08-01,40,FL
3944,2009-09-01,54,FL
3945,2009-10-01,43,FL
3946,2009-11-01,59,FL
3947,2009-12-01,57,FL
3948,2010-01-01,59,FL
3949,2010-02-01,34,FL
3950,2010-03-01,44,FL
3951,2010-04-01,43,FL
3952,2010-05-01,50,FL
3953,2010-06-01,42,FL
3954,2010-07-01,52,FL
3955,2010-08-01,51,FL
3956,2010-09-01,47,FL
3957,2010-10-01,40,FL
3958,2010-11-01,49,FL
3959,2010-12-01,42,FL
3960,2011-01-01,43,FL
3961,2011-02-01,42,FL
3962,2011-03-01,32,FL
3963,2011-04-01,47,FL
3964,2011-05-01,47,FL
3965,2011-06-01,44,FL
3966,2011-07-01,45,FL
3967,2011-08-01,65,FL
3968,2011-09-01,50,FL
3969,2011-10-01,46,FL
3970,2011-11-01,35,FL
3971,2011-12-01,38,FL
3972,2012-01-01,58,FL
3973,2012-02-01,44,FL
3974,2012-03-01,47,FL
3975,2012-04-01,50,FL
3976,2012-05-01,51,FL
3977,2012-06-01,59,FL
3978,2012-07-01,36,FL
3979,2012-08-01,49,FL
3980,2012-09-01,45,FL
3981,2012-10-01,49,FL
3982,2012-11-01,48,FL
3983,2012-12-01,33,FL
3984,2013-01-01,56,FL
3985,2013-02-01,41,FL
3986,2013-03-01,56,FL
3987,2013-04-01,75,FL
3988,2013-05-01,62,FL
3989,2013-06-01,58,FL
3990,2013-07-01,55,FL
3991,2013-08-01,47,FL
3992,2013-09-01,49,FL
3993,2013-10-01,39,FL
3994,2013-11-01,39,FL
3995,2013-12-01,27,FL
3996,2014-01-01,48,FL
3997,2014-02-01,31,FL
3998,2014-03-01,45,FL
3999,2014-04-01,43,FL
4000,2014-05-01,40,FL
4001,2014-06-01,37,FL
4002,2014-07-01,41,FL
4003,2014-08-01,50,FL
4004,2014-09-01,41,FL
4005,2014-10-01,47,FL
4006,2014-11-01,73,FL
4007,2014-12-01,31,FL
4008,2015-01-01,39,FL
4009,2015-02-01,42,FL
4010,2015-03-01,37,FL
4011,2015-04-01,37,FL
4012,2015-05-01,29,FL
4013,2015-06-01,34,FL
4014,2015-07-01,39,FL
4015,2015-08-01,34,FL
4016,2015-09-01,43,FL
4017,2015-10-01,39,FL
4018,2015-11-01,31,FL
4019,2015-12-01,27,FL
4020,2016-01-01,69,FL
4021,2016-02-01,40,FL
4022,2016-03-01,37,FL
4023,2016-04-01,40,FL
4024,2016-05-01,43,FL
4025,2016-06-01,38,FL
4026,2016-07-01,38,FL
4027,2016-08-01,46,FL
4028,2016-09-01,48,FL
4029,2016-10-01,46,FL
4030,2016-11-01,45,FL
4031,2016-12-01,38,FL
4032,2017-01-01,61,FL
4033,2017-02-01,100,FL
4034,2017-03-01,54,FL
4035,2017-04-01,37,FL
4036,2017-05-01,41,FL
4037,2017-06-01,43,FL
4038,2017-07-01,48,FL
4039,2017-08-01,47,FL
4040,2017-09-01,30,FL
4041,2017-10-01,50,FL
4042,2017-11-01,42,FL
4043,2017-12-01,44,FL
4044,2018-01-01,53,FL
4045,2018-02-01,48,FL
4046,2018-03-01,46,FL
4047,2018-04-01,46,FL
4048,2018-05-01,49,FL
4049,2018-06-01,43,FL
4050,2018-07-01,50,FL
4051,2018-08-01,48,FL
4052,2018-09-01,47,FL
4053,2018-10-01,46,FL
4054,2018-11-01,45,FL
4055,2018-12-01,36,FL
4056,2019-01-01,41,FL
4057,2019-02-01,36,FL
4058,2019-03-01,40,FL
4059,2019-04-01,49,FL
4060,2019-05-01,48,FL
4061,2019-06-01,49,FL
4062,2019-07-01,65,FL
4063,2019-08-01,53,FL
4064,2019-09-01,43,FL
4065,2019-10-01,39,FL
4066,2019-11-01,37,FL
4067,2019-12-01,31,FL
4068,2020-01-01,42,FL
4069,2020-02-01,45,FL
4070,2020-03-01,32,FL
4071,2020-04-01,31,FL
4072,2020-05-01,27,FL
4073,2020-06-01,35,FL
4074,2020-07-01,30,FL
4075,2020-08-01,31,FL
4076,2020-09-01,34,FL
4077,2020-10-01,28,FL
4078,2020-11-01,27,FL
4079,2020-12-01,26,FL
4080,2004-01-01,0,PA
