,date,immigration enforcement,State,DMA,Full
1701,2009-10-01,6,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1702,2009-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1703,2009-12-01,15,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1704,2010-01-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1705,2010-02-01,6,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1706,2010-03-01,28,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1707,2010-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1708,2010-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1709,2010-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1710,2010-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1711,2010-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1712,2010-09-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1713,2010-10-01,6,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1714,2010-11-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1715,2010-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1716,2011-01-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1717,2011-02-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1718,2011-03-01,10,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1719,2011-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1720,2011-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1721,2011-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1722,2011-07-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1723,2011-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1724,2011-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1725,2011-10-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1726,2011-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1727,2011-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1728,2012-01-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1729,2012-02-01,8,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1730,2012-03-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1731,2012-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1732,2012-05-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1733,2012-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1734,2012-07-01,9,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1735,2012-08-01,8,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1736,2012-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1737,2012-10-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1738,2012-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1739,2012-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1740,2013-01-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1741,2013-02-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1742,2013-03-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1743,2013-04-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1744,2013-05-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1745,2013-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1746,2013-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1747,2013-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1748,2013-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1749,2013-10-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1750,2013-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1751,2013-12-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1752,2014-01-01,9,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1753,2014-02-01,7,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1754,2014-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1755,2014-04-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1756,2014-05-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1757,2014-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1758,2014-07-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1759,2014-08-01,6,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1760,2014-09-01,9,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1761,2014-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1762,2014-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1763,2014-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1764,2015-01-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1765,2015-02-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1766,2015-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1767,2015-04-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1768,2015-05-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1769,2015-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1770,2015-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1771,2015-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1772,2015-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1773,2015-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1774,2015-11-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1775,2015-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1776,2016-01-01,14,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1777,2016-02-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1778,2016-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1779,2016-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1780,2016-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1781,2016-06-01,6,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1782,2016-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1783,2016-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1784,2016-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1785,2016-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1786,2016-11-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1787,2016-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1788,2017-01-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1789,2017-02-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1790,2017-03-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1791,2017-04-01,8,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1792,2017-05-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1793,2017-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1794,2017-07-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1795,2017-08-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1796,2017-09-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1797,2017-10-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1798,2017-11-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1799,2017-12-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1800,2018-01-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1801,2018-02-01,6,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1802,2018-03-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1803,2018-04-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1804,2018-05-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1805,2018-06-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1806,2018-07-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1807,2018-08-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1808,2018-09-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1809,2018-10-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1810,2018-11-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1811,2018-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1812,2019-01-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1813,2019-02-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1814,2019-03-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1815,2019-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1816,2019-05-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1817,2019-06-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1818,2019-07-01,5,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1819,2019-08-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1820,2019-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1821,2019-10-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1822,2019-11-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1823,2019-12-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1824,2020-01-01,3,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1825,2020-02-01,4,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1826,2020-03-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1827,2020-04-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1828,2020-05-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1829,2020-06-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1830,2020-07-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1831,2020-08-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1832,2020-09-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1833,2020-10-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1834,2020-11-01,2,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1835,2020-12-01,0,WA,Seattle-Tacoma ,Seattle-Tacoma WA
1836,2004-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1837,2004-02-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1838,2004-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1839,2004-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1840,2004-05-01,50,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1841,2004-06-01,100,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1842,2004-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1843,2004-08-01,55,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1844,2004-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1845,2004-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1846,2004-11-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1847,2004-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1848,2005-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1849,2005-02-01,39,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1850,2005-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1851,2005-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1852,2005-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1853,2005-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1854,2005-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1855,2005-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1856,2005-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1857,2005-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1858,2005-11-01,50,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1859,2005-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1860,2006-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1861,2006-02-01,33,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1862,2006-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1863,2006-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1864,2006-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1865,2006-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1866,2006-07-01,29,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1867,2006-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1868,2006-09-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1869,2006-10-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1870,2006-11-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1871,2006-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1872,2007-01-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1873,2007-02-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1874,2007-03-01,12,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1875,2007-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1876,2007-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1877,2007-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1878,2007-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1879,2007-08-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1880,2007-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1881,2007-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1882,2007-11-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1883,2007-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1884,2008-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1885,2008-02-01,21,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1886,2008-03-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1887,2008-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1888,2008-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1889,2008-06-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1890,2008-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1891,2008-08-01,8,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1892,2008-09-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1893,2008-10-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1894,2008-11-01,10,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1895,2008-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1896,2009-01-01,14,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1897,2009-02-01,12,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1898,2009-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1899,2009-04-01,10,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1900,2009-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1901,2009-06-01,32,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1902,2009-07-01,13,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1903,2009-08-01,18,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1904,2009-09-01,15,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1905,2009-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1906,2009-11-01,12,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1907,2009-12-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1908,2010-01-01,19,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1909,2010-02-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1910,2010-03-01,11,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1911,2010-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1912,2010-05-01,30,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1913,2010-06-01,16,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1914,2010-07-01,9,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1915,2010-08-01,7,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1916,2010-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1917,2010-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1918,2010-11-01,12,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1919,2010-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1920,2011-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1921,2011-02-01,10,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1922,2011-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1923,2011-04-01,7,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1924,2011-05-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1925,2011-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1926,2011-07-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1927,2011-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1928,2011-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1929,2011-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1930,2011-11-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1931,2011-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1932,2012-01-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1933,2012-02-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1934,2012-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1935,2012-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1936,2012-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1937,2012-06-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1938,2012-07-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1939,2012-08-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1940,2012-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1941,2012-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1942,2012-11-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1943,2012-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1944,2013-01-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1945,2013-02-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1946,2013-03-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1947,2013-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1948,2013-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1949,2013-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1950,2013-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1951,2013-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1952,2013-09-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1953,2013-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1954,2013-11-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1955,2013-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1956,2014-01-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1957,2014-02-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1958,2014-03-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1959,2014-04-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1960,2014-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1961,2014-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1962,2014-07-01,10,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1963,2014-08-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1964,2014-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1965,2014-10-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1966,2014-11-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1967,2014-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1968,2015-01-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1969,2015-02-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1970,2015-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1971,2015-04-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1972,2015-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1973,2015-06-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1974,2015-07-01,7,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1975,2015-08-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1976,2015-09-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1977,2015-10-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1978,2015-11-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1979,2015-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1980,2016-01-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1981,2016-02-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1982,2016-03-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1983,2016-04-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1984,2016-05-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1985,2016-06-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1986,2016-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1987,2016-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1988,2016-09-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1989,2016-10-01,1,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1990,2016-11-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1991,2016-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1992,2017-01-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1993,2017-02-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1994,2017-03-01,1,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1995,2017-04-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1996,2017-05-01,6,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1997,2017-06-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1998,2017-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
1999,2017-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2000,2017-09-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2001,2017-10-01,8,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2002,2017-11-01,1,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2003,2017-12-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2004,2018-01-01,7,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2005,2018-02-01,9,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2006,2018-03-01,3,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2007,2018-04-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2008,2018-05-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2009,2018-06-01,4,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2010,2018-07-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2011,2018-08-01,0,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2012,2018-09-01,5,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
2013,2018-10-01,2,FL,Miami-Ft. Lauderdale ,Miami-Ft. Lauderdale FL
