date,house,State,DMA,Full
2019-09-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-10-01,85,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-11-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2019-12-01,82,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-01-01,80,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-02-01,77,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-03-01,69,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-04-01,75,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-05-01,84,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-06-01,86,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-07-01,84,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-08-01,89,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-09-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-10-01,88,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-11-01,86,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2020-12-01,85,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
