date,house,State,DMA,Full
2020-02-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-03-01,60,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-04-01,65,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-05-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-06-01,73,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-07-01,75,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-08-01,74,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-09-01,69,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-10-01,76,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-11-01,67,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2020-12-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
