date,house for sale,State,DMA,Full
2016-07-01,76,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-08-01,62,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-09-01,53,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-10-01,52,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-11-01,45,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2016-12-01,51,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-01-01,60,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-02-01,57,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-03-01,64,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-04-01,67,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-05-01,62,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-06-01,61,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-07-01,74,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-08-01,69,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-09-01,59,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-10-01,56,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-11-01,49,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2017-12-01,57,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-01-01,63,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-02-01,63,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-03-01,66,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-04-01,69,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-05-01,63,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-06-01,71,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-07-01,77,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-08-01,76,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-09-01,56,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-10-01,59,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-11-01,55,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2018-12-01,57,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-01-01,70,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-02-01,66,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-03-01,79,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-04-01,72,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-05-01,77,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-06-01,84,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-07-01,79,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-08-01,77,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-09-01,72,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-10-01,62,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-11-01,52,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2019-12-01,57,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-01-01,68,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-02-01,68,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-03-01,63,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-04-01,75,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-05-01,88,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-06-01,83,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-07-01,100,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-08-01,82,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-09-01,81,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-10-01,76,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-11-01,69,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2020-12-01,64,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
