date,house for sale,State,DMA,Full
2018-07-01,75,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-08-01,63,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-09-01,66,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-10-01,58,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-11-01,57,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2018-12-01,48,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-01-01,60,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-02-01,69,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-03-01,74,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-04-01,74,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-05-01,73,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-06-01,100,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-07-01,82,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-08-01,73,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-09-01,70,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-10-01,66,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-11-01,58,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2019-12-01,48,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-01-01,64,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-02-01,62,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-03-01,61,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-04-01,71,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-05-01,84,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-06-01,91,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-07-01,95,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-08-01,84,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-09-01,80,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-10-01,79,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-11-01,54,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2020-12-01,76,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
